predador_presa_limitado,rosenbrock,50,2,0.0003232836
predador_presa_inercia,rosenbrock,50,2,0.0001095919
predador_presa_limitado,rosenbrock,50,3,0.0015077579
predador_presa_inercia,rosenbrock,50,3,0.0001723829
predador_presa_limitado,rosenbrock,50,4,0.0014861694
predador_presa_inercia,rosenbrock,50,4,0.0001418678
predador_presa_limitado,rosenbrock,50,5,0.0003892440
predador_presa_inercia,rosenbrock,50,5,0.0000564862
predador_presa_limitado,rosenbrock,50,6,0.0003527974
predador_presa_inercia,rosenbrock,50,6,0.0000487566
predador_presa_limitado,rosenbrock,50,7,0.0008534788
predador_presa_inercia,rosenbrock,50,7,0.0003282314
predador_presa_limitado,rosenbrock,50,8,0.0016609193
predador_presa_inercia,rosenbrock,50,8,0.0000761217
predador_presa_limitado,rosenbrock,50,9,0.0002508778
predador_presa_inercia,rosenbrock,50,9,0.0007616674
predador_presa_limitado,rosenbrock,50,10,0.0014053481
predador_presa_inercia,rosenbrock,50,10,0.0003717071
